"person","text","word.num","dc","sf","wes","pol","rejk","lk","azx","mmm"
"Capulet","of",1878,0,0,0,0,0,0,0,0
"Capulet","fourteen",1879,0,0,0,0,0,0,0,0
"Capulet","years,",1880,0,0,0,0,0,0,0,0
"Capulet","Let",1881,0,0,0,0,0,0,0,0
"Capulet","two",1882,0,0,0,0,0,0,0,0
"Capulet","more",1883,0,0,0,0,0,0,0,0
"Capulet","summers",1884,0,0,0,0,0,0,0,0
"Capulet","wither",1885,0,0,0,0,0,0,0,0
"Capulet","in",1886,0,0,0,0,0,0,0,0
"Capulet","their",1887,0,0,0,0,0,0,0,0
"Capulet","pride,",1888,0,0,0,0,0,0,0,0
"Capulet","Ere",1889,0,0,0,0,0,0,0,0
"Capulet","we",1890,0,0,0,0,0,0,0,0
"Capulet","may",1891,0,0,0,0,0,0,0,0
"Capulet","think",1892,0,0,0,0,0,0,0,0
"Capulet","her",1893,0,0,0,0,0,0,0,0
"Capulet","ripe",1894,0,0,0,0,0,0,0,0
"Capulet","to",1895,0,0,0,0,0,0,0,0
"Capulet","be",1896,0,0,0,0,0,0,0,0
"Capulet","a",1897,0,0,0,0,0,0,0,0
"Capulet","bride.",1898,0,0,0,0,0,0,0,0
"Paris","Younger",1899,0,0,0,0,0,0,0,0
"Paris","than",1900,0,0,0,0,0,0,0,0
"Paris","she",1901,0,0,0,0,0,0,0,0
"Paris","are",1902,0,0,0,0,0,0,0,0
"Paris","happy",1903,0,0,0,0,0,0,0,0
"Paris","mothers",1904,0,0,0,0,0,0,0,0
"Paris","made.",1905,0,0,0,0,0,0,0,0
"Capulet","And",1906,0,0,0,0,0,0,0,0
"Capulet","too",1907,0,0,0,0,0,0,0,0
"Capulet","soon",1908,0,0,0,0,0,0,0,0
"Capulet","marr'd",1909,0,0,0,0,0,0,0,0
"Capulet","are",1910,0,0,0,0,0,0,0,0
"Capulet","those",1911,0,0,0,0,0,0,0,0
"Capulet","so",1912,0,0,0,0,0,0,0,0
"Capulet","early",1913,0,0,0,0,0,0,0,0
"Capulet","made.",1914,0,0,0,0,0,0,0,0
"Capulet","The",1915,0,0,0,0,0,0,0,0
"Capulet","earth",1916,0,0,0,0,0,0,0,0
"Capulet","hath",1917,0,0,0,0,0,0,0,0
"Capulet","swallow'd",1918,0,0,0,0,0,0,0,0
"Capulet","all",1919,0,0,0,0,0,0,0,0
"Capulet","my",1920,0,0,0,0,0,0,0,0
"Capulet","hopes",1921,0,0,0,0,0,0,0,0
"Capulet","but",1922,0,0,0,0,0,0,0,0
"Capulet","she,",1923,0,0,0,0,0,0,0,0
"Capulet","She",1924,0,0,0,0,0,0,0,0
"Capulet","is",1925,0,0,0,0,0,0,0,0
"Capulet","the",1926,0,0,0,0,0,0,0,0
"Capulet","hopeful",1927,0,0,0,0,0,0,0,0
"Capulet","lady",1928,0,0,0,0,0,0,0,0
"Capulet","of",1929,0,0,0,0,0,0,0,0
"Capulet","my",1930,0,0,0,0,0,0,0,0
"Capulet","earth.",1931,0,0,0,0,0,0,0,0
"Capulet","But",1932,0,0,0,0,0,0,0,0
"Capulet","woo",1933,0,0,0,0,0,0,0,0
"Capulet","her,",1934,0,0,0,0,0,0,0,0
"Capulet","gentle",1935,0,0,0,0,0,0,0,0
"Capulet","Paris,",1936,0,0,0,0,0,0,0,0
"Capulet","get",1937,0,0,0,0,0,0,0,0
"Capulet","her",1938,0,0,0,0,0,0,0,0
"Capulet","heart,",1939,0,0,0,0,0,0,0,0
"Capulet","My",1940,0,0,0,0,0,0,0,0
"Capulet","will",1941,0,0,0,0,0,0,0,0
"Capulet","to",1942,0,0,0,0,0,0,0,0
"Capulet","her",1943,0,0,0,0,0,0,0,0
"Capulet","consent",1944,0,0,0,0,0,0,0,0
"Capulet","is",1945,0,0,0,0,0,0,0,0
"Capulet","but",1946,0,0,0,0,0,0,0,0
"Capulet","a",1947,0,0,0,0,0,0,0,0
"Capulet","part;",1948,0,0,0,0,0,0,0,0
"Capulet","An",1949,0,0,0,0,0,0,0,0
"Capulet","she",1950,0,0,0,0,0,0,0,0
"Capulet","agree,",1951,0,0,0,0,0,0,0,0
"Capulet","within",1952,0,0,0,0,0,0,0,0
"Capulet","her",1953,0,0,0,0,0,0,0,0
"Capulet","scope",1954,0,0,0,0,0,0,0,0
"Capulet","of",1955,0,0,0,0,0,0,0,0
"Capulet","choice",1956,0,0,0,0,0,0,0,0
"Capulet","Lies",1957,0,0,0,0,0,0,0,0
"Capulet","my",1958,0,0,0,0,0,0,0,0
"Capulet","consent",1959,0,0,0,0,0,0,0,0
"Capulet","and",1960,0,0,0,0,0,0,0,0
"Capulet","fair",1961,0,0,0,0,0,0,0,0
"Capulet","according",1962,0,0,0,0,0,0,0,0
"Capulet","voice.",1963,0,0,0,0,0,0,0,0
"Capulet","This",1964,0,0,0,0,0,0,0,0
"Capulet","night",1965,0,0,0,0,0,0,0,0
"Capulet","I",1966,0,0,0,0,0,0,0,0
"Capulet","hold",1967,0,0,0,0,0,0,0,0
"Capulet","an",1968,0,0,0,0,0,0,0,0
"Capulet","old",1969,0,0,0,0,0,0,0,0
"Capulet","accustom'd",1970,0,0,0,0,0,0,0,0
"Capulet","feast,",1971,0,0,0,0,0,0,0,0
"Capulet","Whereto",1972,0,0,0,0,0,0,0,0
"Capulet","I",1973,0,0,0,0,0,0,0,0
"Capulet","have",1974,0,0,0,0,0,0,0,0
"Capulet","invited",1975,0,0,0,0,0,0,0,0
"Capulet","many",1976,0,0,0,0,0,0,0,0
"Capulet","a",1977,0,0,0,0,0,0,0,0
"Capulet","guest,",1978,0,0,0,0,0,0,0,0
"Capulet","Such",1979,0,0,0,0,0,0,0,0
"Capulet","as",1980,0,0,0,0,0,0,0,0
"Capulet","I",1981,0,0,0,0,0,0,0,0
"Capulet","love;",1982,0,0,0,0,0,0,0,0
"Capulet","and",1983,0,0,0,0,0,0,0,0
"Capulet","you,",1984,0,0,0,0,0,0,0,0
"Capulet","among",1985,0,0,0,0,0,0,0,0
"Capulet","the",1986,0,0,0,0,0,0,0,0
"Capulet","store,",1987,0,0,0,0,0,0,0,0
"Capulet","One",1988,0,0,0,0,0,0,0,0
"Capulet","more,",1989,0,0,0,0,0,0,0,0
"Capulet","most",1990,0,0,0,0,0,0,0,0
"Capulet","welcome,",1991,0,0,0,0,0,0,0,0
"Capulet","makes",1992,0,0,0,0,0,0,0,0
"Capulet","my",1993,0,0,0,0,0,0,0,0
"Capulet","number",1994,0,0,0,0,0,0,0,0
"Capulet","more.",1995,0,0,0,0,0,0,0,0
"Capulet","At",1996,0,0,0,0,0,0,0,0
"Capulet","my",1997,0,0,0,0,0,0,0,0
"Capulet","poor",1998,0,0,0,0,0,0,0,0
"Capulet","house",1999,0,0,0,0,0,0,0,0
"Capulet","look",2000,0,0,0,0,0,0,0,0
"Capulet","to",2001,0,0,0,0,0,0,0,0
"Capulet","behold",2002,0,0,0,0,0,0,0,0
"Capulet","this",2003,0,0,0,0,0,0,0,0
"Capulet","night",2004,0,0,0,0,0,0,0,0
"Capulet","Earth-treading",2005,0,0,0,0,0,0,0,0
"Capulet","stars",2006,0,0,0,0,0,0,0,0
"Capulet","that",2007,0,0,0,0,0,0,0,0
"Capulet","make",2008,0,0,0,0,0,0,0,0
"Capulet","dark",2009,0,0,0,0,0,0,0,0
"Capulet","heaven",2010,0,0,0,0,0,0,0,0
"Capulet","light.",2011,0,0,0,0,0,0,0,0
"Capulet","Such",2012,0,0,0,0,0,0,0,0
"Capulet","comfort",2013,0,0,0,0,0,0,0,0
"Capulet","as",2014,0,0,0,0,0,0,0,0
"Capulet","do",2015,0,0,0,0,0,0,0,0
"Capulet","lusty",2016,0,0,0,0,0,0,0,0
"Capulet","young",2017,0,0,0,0,0,0,0,0
"Capulet","men",2018,0,0,0,0,0,0,0,0
"Capulet","feel",2019,0,0,0,0,0,0,0,0
"Capulet","When",2020,0,0,0,0,0,0,0,0
"Capulet","well-apparell'd",2021,0,0,0,0,0,0,0,0
"Capulet","April",2022,0,0,0,0,0,0,0,0
"Capulet","on",2023,0,0,0,0,0,0,0,0
"Capulet","the",2024,0,0,0,0,0,0,0,0
"Capulet","heel",2025,0,0,0,0,0,0,0,0
"Capulet","Of",2026,0,0,0,0,0,0,0,0
"Capulet","limping",2027,0,0,0,0,0,0,0,0
"Capulet","winter",2028,0,0,0,0,0,0,0,0
"Capulet","treads,",2029,0,0,0,0,0,0,0,0
"Capulet","even",2030,0,0,0,0,0,0,0,0
"Capulet","such",2031,0,0,0,0,0,0,0,0
"Capulet","delight",2032,0,0,0,0,0,0,0,0
"Capulet","Among",2033,0,0,0,0,0,0,0,0
"Capulet","fresh",2034,0,0,0,0,0,0,0,0
"Capulet","female",2035,0,0,0,0,0,0,0,0
"Capulet","buds",2036,0,0,0,0,0,0,0,0
"Capulet","shall",2037,0,0,0,0,0,0,0,0
"Capulet","you",2038,0,0,0,0,0,0,0,0
"Capulet","this",2039,0,0,0,0,0,0,0,0
"Capulet","night",2040,0,0,0,0,0,0,0,0
"Capulet","Inherit",2041,0,0,0,0,0,0,0,0
"Capulet","at",2042,0,0,0,0,0,0,0,0
"Capulet","my",2043,0,0,0,0,0,0,0,0
"Capulet","house;",2044,0,0,0,0,0,0,0,0
"Capulet","hear",2045,0,0,0,0,0,0,0,0
"Capulet","all,",2046,0,0,0,0,0,0,0,0
"Capulet","all",2047,0,0,0,0,0,0,0,0
"Capulet","see,",2048,0,0,0,0,0,0,0,0
"Capulet","And",2049,0,0,0,0,0,0,0,0
"Capulet","like",2050,0,0,0,0,0,0,0,0
"Capulet","her",2051,0,0,0,0,0,0,0,0
"Capulet","most",2052,0,0,0,0,0,0,0,0
"Capulet","whose",2053,0,0,0,0,0,0,0,0
"Capulet","merit",2054,0,0,0,0,0,0,0,0
"Capulet","most",2055,0,0,0,0,0,0,0,0
"Capulet","shall",2056,0,0,0,0,0,0,0,0
"Capulet","be.",2057,0,0,0,0,0,0,0,0
"Capulet","Which",2058,0,0,0,0,0,0,0,0
"Capulet","on",2059,0,0,0,0,0,0,0,0
"Capulet","more",2060,0,0,0,0,0,0,0,0
"Capulet","view,",2061,0,0,0,0,0,0,0,0
"Capulet","of",2062,0,0,0,0,0,0,0,0
"Capulet","many",2063,0,0,0,0,0,0,0,0
"Capulet","mine",2064,0,0,0,0,0,0,0,0
"Capulet","being",2065,0,0,0,0,0,0,0,0
"Capulet","one",2066,0,0,0,0,0,0,0,0
"Capulet","May",2067,0,0,0,0,0,0,0,0
"Capulet","stand",2068,0,0,0,0,0,0,0,0
"Capulet","in",2069,0,0,0,0,0,0,0,0
"Capulet","number,",2070,0,0,0,0,0,0,0,0
"Capulet","though",2071,0,0,0,0,0,0,0,0
"Capulet","in",2072,0,0,0,0,0,0,0,0
"Capulet","reckoning",2073,0,0,0,0,0,0,0,0
"Capulet","none,",2074,0,0,0,0,0,0,0,0
"Capulet","Come,",2075,0,0,0,0,0,0,0,0
"Capulet","go",2076,0,0,0,0,0,0,0,0
"Capulet","with",2077,0,0,0,0,0,0,0,0
"Capulet","me.",2078,0,0,0,0,0,0,0,0
"Capulet","Go,",2079,0,0,0,0,0,0,0,0
"Capulet","sirrah,",2080,0,0,0,0,0,0,0,0
"Capulet","trudge",2081,0,0,0,0,0,0,0,0
"Capulet","about",2082,0,0,0,0,0,0,0,0
"Capulet","Through",2083,0,0,0,0,0,0,0,0
"Capulet","fair",2084,0,0,0,0,0,0,0,0
"Capulet","Verona;",2085,0,0,0,0,0,0,0,0
"Capulet","find",2086,0,0,0,0,0,0,0,0
"Capulet","those",2087,0,0,0,0,0,0,0,0
"Capulet","persons",2088,0,0,0,0,0,0,0,0
"Capulet","out",2089,0,0,0,0,0,0,0,0
"Capulet","Whose",2090,0,0,0,0,0,0,0,0
"Capulet","names",2091,0,0,0,0,0,0,0,0
"Capulet","are",2092,0,0,0,0,0,0,0,0
"Capulet","written",2093,0,0,0,0,0,0,0,0
"Capulet","there,",2094,0,0,0,0,0,0,0,0
"Capulet","and",2095,0,0,0,0,0,0,0,0
"Capulet","to",2096,0,0,0,0,0,0,0,0
"Capulet","them",2097,0,0,0,0,0,0,0,0
"Capulet","say,",2098,0,0,0,0,0,0,0,0
"Capulet","My",2099,0,0,0,0,0,0,0,0
"Capulet","house",2100,0,0,0,0,0,0,0,0
"Capulet","and",2101,0,0,0,0,0,0,0,0
"Capulet","welcome",2102,0,0,0,0,0,0,0,0
"Capulet","on",2103,0,0,0,0,0,0,0,0
"Capulet","their",2104,0,0,0,0,0,0,0,0
"Capulet","pleasure",2105,0,0,0,0,0,0,0,0
"Capulet","stay.",2106,0,0,0,0,0,0,0,0
"Servant","Find",2107,0,0,0,0,0,0,0,0
"Servant","them",2108,0,0,0,0,0,0,0,0
"Servant","out",2109,0,0,0,0,0,0,0,0
"Servant","whose",2110,0,0,0,0,0,0,0,0
"Servant","names",2111,0,0,0,0,0,0,0,0
"Servant","are",2112,0,0,0,0,0,0,0,0
"Servant","written",2113,0,0,0,0,0,0,0,0
"Servant","here!",2114,0,0,0,0,0,0,0,0
"Servant","It",2115,0,0,0,0,0,0,0,0
"Servant","is",2116,0,0,0,0,0,0,0,0
"Servant","written,",2117,0,0,0,0,0,0,0,0
"Servant","that",2118,0,0,0,0,0,0,0,0
"Servant","the",2119,0,0,0,0,0,0,0,0
"Servant","shoemaker",2120,0,0,0,0,0,0,0,0
"Servant","should",2121,0,0,0,0,0,0,0,0
"Servant","meddle",2122,0,0,0,0,0,0,0,0
"Servant","with",2123,0,0,0,0,0,0,0,0
"Servant","his",2124,0,0,0,0,0,0,0,0
"Servant","yard,",2125,0,0,0,0,0,0,0,0
"Servant","and",2126,0,0,0,0,0,0,0,0
"Servant","the",2127,0,0,0,0,0,0,0,0
"Servant","tailor",2128,0,0,0,0,0,0,0,0
"Servant","with",2129,0,0,0,0,0,0,0,0
"Servant","his",2130,0,0,0,0,0,0,0,0
"Servant","last,",2131,0,0,0,0,0,0,0,0
"Servant","the",2132,0,0,0,0,0,0,0,0
"Servant","fisher",2133,0,0,0,0,0,0,0,0
"Servant","with",2134,0,0,0,0,0,0,0,0
"Servant","his",2135,0,0,0,0,0,0,0,0
"Servant","pencil,",2136,0,0,0,0,0,0,0,0
"Servant","and",2137,0,0,0,0,0,0,0,0
"Servant","the",2138,0,0,0,0,0,0,0,0
"Servant","painter",2139,0,0,0,0,0,0,0,0
"Servant","with",2140,0,0,0,0,0,0,0,0
"Servant","his",2141,0,0,0,0,0,0,0,0
"Servant","nets;",2142,0,0,0,0,0,0,0,0
"Servant","but",2143,0,0,0,0,0,0,0,0
"Servant","I",2144,0,0,0,0,0,0,0,0
"Servant","am",2145,0,0,0,0,0,0,0,0
"Servant","sent",2146,0,0,0,0,0,0,0,0
"Servant","to",2147,0,0,0,0,0,0,0,0
"Servant","find",2148,0,0,0,0,0,0,0,0
"Servant","those",2149,0,0,0,0,0,0,0,0
"Servant","persons",2150,0,0,0,0,0,0,0,0
"Servant","whose",2151,0,0,0,0,0,0,0,0
"Servant","names",2152,0,0,0,0,0,0,0,0
"Servant","are",2153,0,0,0,0,0,0,0,0
"Servant","here",2154,0,0,0,0,0,0,0,0
"Servant","writ,",2155,0,0,0,0,0,0,0,0
"Servant","and",2156,0,0,0,0,0,0,0,0
"Servant","can",2157,0,0,0,0,0,0,0,0
"Servant","never",2158,0,0,0,0,0,0,0,0
"Servant","find",2159,0,0,0,0,0,0,0,0
"Servant","what",2160,0,0,0,0,0,0,0,0
"Servant","names",2161,0,0,0,0,0,0,0,0
"Servant","the",2162,0,0,0,0,0,0,0,0
"Servant","writing",2163,0,0,0,0,0,0,0,0
"Servant","person",2164,0,0,0,0,0,0,0,0
"Servant","hath",2165,0,0,0,0,0,0,0,0
"Servant","here",2166,0,0,0,0,0,0,0,0
"Servant","writ.",2167,0,0,0,0,0,0,0,0
"Servant","I",2168,0,0,0,0,0,0,0,0
"Servant","must",2169,0,0,0,0,0,0,0,0
"Servant","to",2170,0,0,0,0,0,0,0,0
"Servant","the",2171,0,0,0,0,0,0,0,0
"Servant","learned.--In",2172,0,0,0,0,0,0,0,0
"Servant","good",2173,0,0,0,0,0,0,0,0
"Servant","time.",2174,0,0,0,0,0,0,0,0
"Benvolio","Tut,",2175,0,0,0,0,0,0,0,0
"Benvolio","man,",2176,0,0,0,0,0,0,0,0
"Benvolio","one",2177,0,0,0,0,0,0,0,0
"Benvolio","fire",2178,0,0,0,0,0,0,0,0
"Benvolio","burns",2179,0,0,0,0,0,0,0,0
"Benvolio","out",2180,0,0,0,0,0,0,0,0
"Benvolio","another's",2181,0,0,0,0,0,0,0,0
"Benvolio","burning,",2182,0,0,0,0,0,0,0,0
"Benvolio","One",2183,0,0,0,0,0,0,0,0
"Benvolio","pain",2184,0,0,0,0,0,0,0,0
"Benvolio","is",2185,0,0,0,0,0,0,0,0
"Benvolio","lessen'd",2186,0,0,0,0,0,0,0,0
"Benvolio","by",2187,0,0,0,0,0,0,0,0
"Benvolio","another's",2188,0,0,0,0,0,0,0,0
"Benvolio","anguish;",2189,0,0,0,0,0,0,0,0
"Benvolio","Turn",2190,0,0,0,0,0,0,0,0
"Benvolio","giddy,",2191,0,0,0,0,0,0,0,0
"Benvolio","and",2192,0,0,0,0,0,0,0,0
"Benvolio","be",2193,0,0,0,0,0,0,0,0
"Benvolio","holp",2194,0,0,0,0,0,0,0,0
"Benvolio","by",2195,0,0,0,0,0,0,0,0
"Benvolio","backward",2196,0,0,0,0,0,0,0,0
"Benvolio","turning;",2197,0,0,0,0,0,0,0,0
"Benvolio","One",2198,0,0,0,0,0,0,0,0
"Benvolio","desperate",2199,0,0,0,0,0,0,0,0
"Benvolio","grief",2200,0,0,0,0,0,0,0,0
"Benvolio","cures",2201,0,0,0,0,0,0,0,0
"Benvolio","with",2202,0,0,0,0,0,0,0,0
"Benvolio","another's",2203,0,0,0,0,0,0,0,0
"Benvolio","languish.",2204,0,0,0,0,0,0,0,0
"Benvolio","Take",2205,0,0,0,0,0,0,0,0
"Benvolio","thou",2206,0,0,0,0,0,0,0,0
"Benvolio","some",2207,0,0,0,0,0,0,0,0
"Benvolio","new",2208,0,0,0,0,0,0,0,0
"Benvolio","infection",2209,0,0,0,0,0,0,0,0
"Benvolio","to",2210,0,0,0,0,0,0,0,0
"Benvolio","thy",2211,0,0,0,0,0,0,0,0
"Benvolio","eye,",2212,0,0,0,0,0,0,0,0
"Benvolio","And",2213,0,0,0,0,0,0,0,0
"Benvolio","the",2214,0,0,0,0,0,0,0,0
"Benvolio","rank",2215,0,0,0,0,0,0,0,0
"Benvolio","poison",2216,0,0,0,0,0,0,0,0
"Benvolio","of",2217,0,0,0,0,0,0,0,0
"Benvolio","the",2218,0,0,0,0,0,0,0,0
"Benvolio","old",2219,0,0,0,0,0,0,0,0
"Benvolio","will",2220,0,0,0,0,0,0,0,0
"Benvolio","die.",2221,0,0,0,0,0,0,0,0
"Romeo","Your",2222,0,0,0,0,0,0,0,0
"Romeo","plaintain-leaf",2223,0,0,0,0,0,0,0,0
"Romeo","is",2224,0,0,0,0,0,0,0,0
"Romeo","excellent",2225,0,0,0,0,0,0,0,0
"Romeo","for",2226,0,0,0,0,0,0,0,0
"Romeo","that.",2227,0,0,0,0,0,0,0,0
"Benvolio","For",2228,0,0,0,0,0,0,0,0
"Benvolio","what,",2229,0,0,0,0,0,0,0,0
"Benvolio","I",2230,0,0,0,0,0,0,0,0
"Benvolio","pray",2231,0,0,0,0,0,0,0,0
"Benvolio","thee?",2232,0,0,0,0,0,0,0,0
"Romeo","For",2233,0,0,0,0,0,0,0,0
"Romeo","your",2234,0,0,0,0,0,0,0,0
"Romeo","broken",2235,0,0,0,0,0,0,0,0
"Romeo","shin.",2236,0,0,0,0,0,0,0,0
"Benvolio","Why,",2237,0,0,0,0,0,0,0,0
"Benvolio","Romeo,",2238,0,0,0,0,0,0,0,0
"Benvolio","art",2239,0,0,0,0,0,0,0,0
"Benvolio","thou",2240,0,0,0,0,0,0,0,0
"Benvolio","mad?",2241,0,0,0,0,0,0,0,0
"Romeo","Not",2242,0,0,0,0,0,0,0,0
"Romeo","mad,",2243,0,0,0,0,0,0,0,0
"Romeo","but",2244,0,0,0,0,0,0,0,0
"Romeo","bound",2245,0,0,0,0,0,0,0,0
"Romeo","more",2246,0,0,0,0,0,0,0,0
"Romeo","than",2247,0,0,0,0,0,0,0,0
"Romeo","a",2248,0,0,0,0,0,0,0,0
"Romeo","mad-man",2249,0,0,0,0,0,0,0,0
"Romeo","is;",2250,0,0,0,0,0,0,0,0
"Romeo","Shut",2251,0,0,0,0,0,0,0,0
"Romeo","up",2252,0,0,0,0,0,0,0,0
"Romeo","in",2253,0,0,0,0,0,0,0,0
"Romeo","prison,",2254,0,0,0,0,0,0,0,0
"Romeo","kept",2255,0,0,0,0,0,0,0,0
"Romeo","without",2256,0,0,0,0,0,0,0,0
"Romeo","my",2257,0,0,0,0,0,0,0,0
"Romeo","food,",2258,0,0,0,0,0,0,0,0
"Romeo","Whipp'd",2259,0,0,0,0,0,0,0,0
"Romeo","and",2260,0,0,0,0,0,0,0,0
"Romeo","tormented",2261,0,0,0,0,0,0,0,0
"Romeo","and--God-den,",2262,0,0,0,0,0,0,0,0
"Romeo","good",2263,0,0,0,0,0,0,0,0
"Romeo","fellow.",2264,0,0,0,0,0,0,0,0
"Servant","God",2265,0,0,0,0,0,0,0,0
"Servant","gi",2266,0,0,0,0,0,0,0,0
"Servant","god-den.",2267,0,0,0,0,0,0,0,0
"Servant","I",2268,0,0,0,0,0,0,0,0
"Servant","pray,",2269,0,0,0,0,0,0,0,0
"Servant","sir,",2270,0,0,0,0,0,0,0,0
"Servant","can",2271,0,0,0,0,0,0,0,0
"Servant","you",2272,0,0,0,0,0,0,0,0
"Servant","read?",2273,0,0,0,0,0,0,0,0
"Romeo","Ay,",2274,0,0,0,0,0,0,0,0
"Romeo","mine",2275,0,0,0,0,0,0,0,0
"Romeo","own",2276,0,0,0,0,0,0,0,0
"Romeo","fortune",2277,0,0,0,0,0,0,0,0
"Romeo","in",2278,0,0,0,0,0,0,0,0
"Romeo","my",2279,0,0,0,0,0,0,0,0
"Romeo","misery.",2280,0,0,0,0,0,0,0,0
"Servant","Perhaps",2281,0,0,0,0,0,0,0,0
"Servant","you",2282,0,0,0,0,0,0,0,0
"Servant","have",2283,0,0,0,0,0,0,0,0
"Servant","learned",2284,0,0,0,0,0,0,0,0
"Servant","it",2285,0,0,0,0,0,0,0,0
"Servant","without",2286,0,0,0,0,0,0,0,0
"Servant","book.",2287,0,0,0,0,0,0,0,0
"Servant","but,",2288,0,0,0,0,0,0,0,0
"Servant","I",2289,0,0,0,0,0,0,0,0
"Servant","pray,",2290,0,0,0,0,0,0,0,0
"Servant","can",2291,0,0,0,0,0,0,0,0
"Servant","you",2292,0,0,0,0,0,0,0,0
"Servant","read",2293,0,0,0,0,0,0,0,0
"Servant","any",2294,0,0,0,0,0,0,0,0
"Servant","thing",2295,0,0,0,0,0,0,0,0
"Servant","you",2296,0,0,0,0,0,0,0,0
"Servant","see?",2297,0,0,0,0,0,0,0,0
"Romeo","Ay,",2298,0,0,0,0,0,0,0,0
"Romeo","if",2299,0,0,0,0,0,0,0,0
"Romeo","I",2300,0,0,0,0,0,0,0,0
"Romeo","know",2301,0,0,0,0,0,0,0,0
"Romeo","the",2302,0,0,0,0,0,0,0,0
"Romeo","letters",2303,0,0,0,0,0,0,0,0
"Romeo","and",2304,0,0,0,0,0,0,0,0
"Romeo","the",2305,0,0,0,0,0,0,0,0
"Romeo","language.",2306,0,0,0,0,0,0,0,0
"Servant","Ye",2307,0,0,0,0,0,0,0,0
"Servant","say",2308,0,0,0,0,0,0,0,0
"Servant","honestly.",2309,0,0,0,0,0,0,0,0
"Servant","rest",2310,0,0,0,0,0,0,0,0
"Servant","you",2311,0,0,0,0,0,0,0,0
"Servant","merry!",2312,0,0,0,0,0,0,0,0
"Romeo","Stay,",2313,0,0,0,0,0,0,0,0
"Romeo","fellow;",2314,0,0,0,0,0,0,0,0
"Romeo","I",2315,0,0,0,0,0,0,0,0
"Romeo","can",2316,0,0,0,0,0,0,0,0
"Romeo","read.",2317,0,0,0,0,0,0,0,0
"Romeo","Signior",2318,0,0,0,0,0,0,0,0
"Romeo","Martino",2319,0,0,0,0,0,0,0,0
"Romeo","and",2320,0,0,0,0,0,0,0,0
"Romeo","his",2321,0,0,0,0,0,0,0,0
"Romeo","wife",2322,0,0,0,0,0,0,0,0
"Romeo","and",2323,0,0,0,0,0,0,0,0
"Romeo","daughters;",2324,0,0,0,0,0,0,0,0
"Romeo","County",2325,0,0,0,0,0,0,0,0
"Romeo","Anselme",2326,0,0,0,0,0,0,0,0
"Romeo","and",2327,0,0,0,0,0,0,0,0
"Romeo","his",2328,0,0,0,0,0,0,0,0
"Romeo","beauteous",2329,0,0,0,0,0,0,0,0
"Romeo","sisters;",2330,0,0,0,0,0,0,0,0
"Romeo","the",2331,0,0,0,0,0,0,0,0
"Romeo","lady",2332,0,0,0,0,0,0,0,0
"Romeo","widow",2333,0,0,0,0,0,0,0,0
"Romeo","of",2334,0,0,0,0,0,0,0,0
"Romeo","Vitravio;",2335,0,0,0,0,0,0,0,0
"Romeo","Signior",2336,0,0,0,0,0,0,0,0
"Romeo","Placentio",2337,0,0,0,0,0,0,0,0
"Romeo","and",2338,0,0,0,0,0,0,0,0
"Romeo","his",2339,0,0,0,0,0,0,0,0
"Romeo","lovely",2340,0,0,0,0,0,0,0,0
"Romeo","nieces;",2341,0,0,0,0,0,0,0,0
"Romeo","Mercutio",2342,0,0,0,0,0,0,0,0
"Romeo","and",2343,0,0,0,0,0,0,0,0
"Romeo","his",2344,0,0,0,0,0,0,0,0
"Romeo","brother",2345,0,0,0,0,0,0,0,0
"Romeo","Valentine;",2346,0,0,0,0,0,0,0,0
"Romeo","mine",2347,0,0,0,0,0,0,0,0
"Romeo","uncle",2348,0,0,0,0,0,0,0,0
"Romeo","Capulet,",2349,0,0,0,0,0,0,0,0
"Romeo","his",2350,0,0,0,0,0,0,0,0
"Romeo","wife",2351,0,0,0,0,0,0,0,0
"Romeo","and",2352,0,0,0,0,0,0,0,0
"Romeo","daughters;",2353,0,0,0,0,0,0,0,0
"Romeo","my",2354,0,0,0,0,0,0,0,0
"Romeo","fair",2355,0,0,0,0,0,0,0,0
"Romeo","niece",2356,0,0,0,0,0,0,0,0
"Romeo","Rosaline;",2357,0,0,0,0,0,0,0,0
"Romeo","Livia;",2358,0,0,0,0,0,0,0,0
"Romeo","Signior",2359,0,0,0,0,0,0,0,0
"Romeo","Valentio",2360,0,0,0,0,0,0,0,0
"Romeo","and",2361,0,0,0,0,0,0,0,0
"Romeo","his",2362,0,0,0,0,0,0,0,0
"Romeo","cousin",2363,0,0,0,0,0,0,0,0
"Romeo","Tybalt,",2364,0,0,0,0,0,0,0,0
"Romeo","Lucio",2365,0,0,0,0,0,0,0,0
"Romeo","and",2366,0,0,0,0,0,0,0,0
"Romeo","the",2367,0,0,0,0,0,0,0,0
"Romeo","lively",2368,0,0,0,0,0,0,0,0
"Romeo","Helena.",2369,0,0,0,0,0,0,0,0
"Romeo","A",2370,0,0,0,0,0,0,0,0
"Romeo","fair",2371,0,0,0,0,0,0,0,0
"Romeo","assembly.",2372,0,0,0,0,0,0,0,0
"Romeo","whither",2373,0,0,0,0,0,0,0,0
"Romeo","should",2374,0,0,0,0,0,0,0,0
"Romeo","they",2375,0,0,0,0,0,0,0,0
"Romeo","come?",2376,0,0,0,0,0,0,0,0
"Servant","Up.",2377,0,0,0,0,0,0,0,0
"Romeo","Whither?",2378,0,0,0,0,0,0,0,0
"Servant","To",2379,0,0,0,0,0,0,0,0
